id,uname,name,url
96692,the-human-beings-issue-two-by-sjmccune,The Human Beings issue two,https://www.kickstarter.com/projects/496548914/the-human-beings-issue-two-by-sjmccune
96695,pastel-un-recueil-dhistoires,"Pastel, un recueil d'histoires",https://www.kickstarter.com/projects/81012190/pastel-un-recueil-dhistoires
96696,that-girl-comic,That Girl Comic,https://www.kickstarter.com/projects/teamgirlcomic/that-girl-comic
96697,illustrated-classics-by-pope-shimizu-and-sienkiewi,Illustrated Classics,https://www.kickstarter.com/projects/beehivebooks/illustrated-classics-by-pope-shimizu-and-sienkiewi
96699,the-veil-cascade-a-post-cyberpunk-roleplaying-game,"The Veil: Cascade, a post-cyberpunk roleplaying game",https://www.kickstarter.com/projects/samjokopublishing/the-veil-cascade-a-post-cyberpunk-roleplaying-game
96705,kokoro-avenue-of-the-kodama,Kokoro: Avenue of the Kodama,https://www.kickstarter.com/projects/1294034747/kokoro-avenue-of-the-kodama
96711,inner-ghosts,INNER GHOSTS,https://www.kickstarter.com/projects/2020744475/inner-ghosts
96716,light-hunters-battalion-of-darkness,Light Hunters : Battalion of Darkness,https://www.kickstarter.com/projects/dtdagames/light-hunters-battalion-of-darkness
96718,card-city-xl,Card City XL,https://www.kickstarter.com/projects/avstudio-ludibooster/card-city-xl
96719,star-smores-may-the-fourth-course-be-with-you,Star S'mores - A Gingerdead House Expansion,https://www.kickstarter.com/projects/660196782/star-smores-may-the-fourth-course-be-with-you
96720,dragon-drop-adventures-5e-vol-2,Dragon Drop Adventures 5e Vol. 2,https://www.kickstarter.com/projects/dragonturtlegames/dragon-drop-adventures-5e-vol-2
96721,turf-war-z-28mm-miniatures-and-rules,Turf War Z - 28mm Miniatures & Rules,https://www.kickstarter.com/projects/687110463/turf-war-z-28mm-miniatures-and-rules
96722,armageddon-war-armored-combat-in-the-end-war,Armageddon War: Armored Combat in the End War,https://www.kickstarter.com/projects/1408460255/armageddon-war-armored-combat-in-the-end-war
96724,ashes-of-creation-new-mmorpg-by-intrepid-studios,Ashes of Creation ~ New MMORPG,https://www.kickstarter.com/projects/1791529601/ashes-of-creation-new-mmorpg-by-intrepid-studios
96726,strumpet-5-origin-stories-great-comics-by-women-ar,Strumpet 5 - Origin Stories! - Great Comics,https://www.kickstarter.com/projects/2019502594/strumpet-5-origin-stories-great-comics-by-women-ar
96734,clash-of-rage,Clash of Rage,https://www.kickstarter.com/projects/laboitedejeu/clash-of-rage
96737,village-of-legends-fantasy-deck-building-game,Village of Legends - fantasy deck-building game,https://www.kickstarter.com/projects/villageoflegends/village-of-legends-fantasy-deck-building-game
96750,arkartia-for-all-explore-the-magical-world-of-taro,Arkartia For All: Explore the Magical World of Tarot!,https://www.kickstarter.com/projects/tarotwayfarer/arkartia-for-all-explore-the-magical-world-of-taro
96756,doll-parts-in-wax,Doll Parts in Wax,https://www.kickstarter.com/projects/1115001062/doll-parts-in-wax
96757,beez-pleez-candles-with-a-cause,Beez Pleez - Candles With a Cause,https://www.kickstarter.com/projects/408710899/beez-pleez-candles-with-a-cause
96760,dungeon-crawlertm-ecg-scenario-packs,"Dungeon Crawler™ ECG, Scenario Packs (Canceled)",https://www.kickstarter.com/projects/dungeoncrawler/dungeon-crawlertm-ecg-scenario-packs
96762,scratch-goods-20,Scratch Goods 2.0,https://www.kickstarter.com/projects/1514435530/scratch-goods-20
96771,spacebound-a-cooperative-zero-gravity-puzzle-platf,spaceBOUND - A Cooperative Zero-Gravity Puzzle Platformer,https://www.kickstarter.com/projects/1448507384/spacebound-a-cooperative-zero-gravity-puzzle-platf
96775,the-future-of-bras-is-here,Evelyn & Bobbie - The Future of Bras,https://www.kickstarter.com/projects/798321362/the-future-of-bras-is-here
96776,minicap20-unique-rfid-slim-wallet-holds-12-cards,MiniCap 2.0+: Unique RFID Slim wallet holds 12+ cards,https://www.kickstarter.com/projects/1523127304/minicap20-unique-rfid-slim-wallet-holds-12-cards
96780,going-native-from-out-of-the-mists,Going Native: From Out of the Mists,https://www.kickstarter.com/projects/2139148164/going-native-from-out-of-the-mists
96783,revoqtm-the-all-in-one-multi-functional-fidget-spi,"REVOQ™ : The All-In-One, Multi-Functional Fidget Spinner",https://www.kickstarter.com/projects/1556239582/revoqtm-the-all-in-one-multi-functional-fidget-spi
96794,zero-issue-a-superhero-mockumentary,Zero Issue: A Superhero Mockumentary,https://www.kickstarter.com/projects/891973543/zero-issue-a-superhero-mockumentary
96800,keappor-unique-slim-multi-tool-minimal-pocket-key,Keappor:Unique slim Multi tool minimal pocket key organizer.,https://www.kickstarter.com/projects/1523127304/keappor-unique-slim-multi-tool-minimal-pocket-key
96809,eskimo-bob-for-the-nes,Eskimo Bob for the NES,https://www.kickstarter.com/projects/80534516/eskimo-bob-for-the-nes
96813,identities-matter-working-title-official-title-tba,"Identities Matter (Working Title, Official Title TBA)",https://www.kickstarter.com/projects/1770917932/identities-matter-working-title-official-title-tba
96816,menevolution-part-one-history-of-food,Menevolution Part1 Evolution of food. A Shawn Kuchinsky film,https://www.kickstarter.com/projects/1236111662/menevolution-part-one-history-of-food
96833,puzzle-boat-4,Puzzle Boat 4,https://www.kickstarter.com/projects/400891659/puzzle-boat-4
96836,twin-dragons-a-brand-new-game-for-the-nes,Twin Dragons - A brand new game for the NES,https://www.kickstarter.com/projects/1454702417/twin-dragons-a-brand-new-game-for-the-nes
96847,the-long-goodbye,The Long Goodbye,https://www.kickstarter.com/projects/1294697132/the-long-goodbye
96858,cortex-prime-a-multi-genre-modular-roleplaying-gam,Cortex Prime: A Multi-Genre Modular Roleplaying Game,https://www.kickstarter.com/projects/530352392/cortex-prime-a-multi-genre-modular-roleplaying-gam
96871,new-music-from-the-heart-space,NEW MUSIC FROM THE HEART SPACE,https://www.kickstarter.com/projects/960921613/new-music-from-the-heart-space
96874,stomp-here-an-interactive-journal-for-miscarriage,"Stomp Here, an Interactive Journal for Miscarriage",https://www.kickstarter.com/projects/368082896/stomp-here-an-interactive-journal-for-miscarriage
96880,daniel-heffingtons-debut-ep,Daniel Heffington's Debut EP,https://www.kickstarter.com/projects/1035883350/daniel-heffingtons-debut-ep
96889,darcade-pc-game-demo-available,DARCADE PC game (Demo available),https://www.kickstarter.com/projects/1118218286/darcade-pc-game-demo-available
96890,make-professional-2d-games-godot-engine-online-cou,Make Professional 2d Games: Godot Engine Online Course,https://www.kickstarter.com/projects/gdquest/make-professional-2d-games-godot-engine-online-cou
96897,art-nudes-new-york-city-model-photography-book-pro,Art Nudes: New York City Model Photography Portfolio,https://www.kickstarter.com/projects/aknicholas/art-nudes-new-york-city-model-photography-book-pro
96902,the-spaces-we-inherit,The Spaces We Inherit,https://www.kickstarter.com/projects/254943211/the-spaces-we-inherit
96908,fantasy-erotic-girls-in-real-life-part-2,Fantasy erotic girls in real life - PART 2,https://www.kickstarter.com/projects/887141781/fantasy-erotic-girls-in-real-life-part-2
96909,2018-wild-ponies-of-assateague-calendar,2018 Wild Ponies of Assateague Calendar,https://www.kickstarter.com/projects/1888131009/2018-wild-ponies-of-assateague-calendar
96912,the-elementary-strap-affordable-handmade-finest-le,"The Elementary Strap - Affordable, Handmade, finest Leather",https://www.kickstarter.com/projects/bisambaer/the-elementary-strap-affordable-handmade-finest-le
96920,david-hoyle-parallel-universe-a-photobook-by-holly,David Hoyle: Parallel Universe - A Photobook,https://www.kickstarter.com/projects/hollyrevell/david-hoyle-parallel-universe-a-photobook-by-holly
96922,the-mckenzie-project,The McKenzie Project,https://www.kickstarter.com/projects/976434127/the-mckenzie-project
96926,mark-freeland-on-normal-avenue-val-dunne-photograp,Mark Freeland on Normal Avenue : Val Dunne Photography,https://www.kickstarter.com/projects/1333827250/mark-freeland-on-normal-avenue-val-dunne-photograp
96932,micro-the-worlds-smallest-universal-travel-adapter,MICRO - The World's Smallest Universal Travel Adapter,https://www.kickstarter.com/projects/1249002224/micro-the-worlds-smallest-universal-travel-adapter
96940,faceshot-active-sunglasses-with-a-docking-camera,Omni-Wearable | Sunglasses with a Docking HD Video Camera,https://www.kickstarter.com/projects/1948782103/faceshot-active-sunglasses-with-a-docking-camera
96944,silver-gelatin-8x10-contact-printed-photographs,Silver Gelatin 8”x10” Contact Printed Photographs,https://www.kickstarter.com/projects/2129301902/silver-gelatin-8x10-contact-printed-photographs
96950,strathlethan-bay-photobook-a-pinhole-photography-p,Strathlethan Bay Photobook: A Pinhole Photography Project,https://www.kickstarter.com/projects/1145734203/strathlethan-bay-photobook-a-pinhole-photography-p
96954,mc-hammie-worlds-most-versatile-hammock,M.C. Hammie - World's Most Versatile Hammock,https://www.kickstarter.com/projects/wildish/mc-hammie-worlds-most-versatile-hammock
96959,atom-rpg,ATOM RPG,https://www.kickstarter.com/projects/atomrpg/atom-rpg
96962,nova-drift,Nova Drift,https://www.kickstarter.com/projects/1429475366/nova-drift
96966,bitool-20-lit-a-universal-multi-tool-even-better,"BiTool 2.0 Lit - A Universal Multi-Tool, Even Better",https://www.kickstarter.com/projects/cycop-life/bitool-20-lit-a-universal-multi-tool-even-better
96973,miss-vicky-and-her-cutie-commandos-1,Miss Vicky & her Cutie Commandos #1,https://www.kickstarter.com/projects/452416420/miss-vicky-and-her-cutie-commandos-1
96975,barkers-row,Barker's Row,https://www.kickstarter.com/projects/overworldgames/barkers-row
96983,eva-playing-cards,Eva Playing Cards,https://www.kickstarter.com/projects/thirdwayind/eva-playing-cards
96984,the-iron-horse-playing-cards,The Iron Horse Playing Cards,https://www.kickstarter.com/projects/910678389/the-iron-horse-playing-cards
96985,bones-playing-cards-brain-vessel-artist-series,Bones Playing Cards - Brain Vessel Artist Series,https://www.kickstarter.com/projects/glummies/bones-playing-cards-brain-vessel-artist-series
96990,the-cash-blaster,The Cash Blaster,https://www.kickstarter.com/projects/1036178856/the-cash-blaster
96992,fancy-king-collection-deck,Fancy King Collection Deck (Canceled),https://www.kickstarter.com/projects/1477381911/fancy-king-collection-deck
96993,reissuing-the-vignelli-from-a-to-z-book,Reissuing the “Vignelli: From A to Z” Book,https://www.kickstarter.com/projects/132345253/reissuing-the-vignelli-from-a-to-z-book
96996,bicycle-metal-rider-back-blue-edition-playing-card,Bicycle METAL RIDER BACK (BLUE EDITION) Playing Cards,https://www.kickstarter.com/projects/2104052526/bicycle-metal-rider-back-blue-edition-playing-card
97006,bicycle-natural-disasters-blizzard-playing-cards,"Bicycle Natural Disasters \Blizzard\"" Playing Cards""",https://www.kickstarter.com/projects/2104052526/bicycle-natural-disasters-blizzard-playing-cards
97019,congo-cabaret,Congo Cabaret,https://www.kickstarter.com/projects/228223025/congo-cabaret
97027,a-dogs-life-game-be-a-canine-hero,A DOG’S LIFE GAME – Be A Canine Hero!,https://www.kickstarter.com/projects/2138121641/a-dogs-life-game-be-a-canine-hero
97028,flying-dog-enamel-pin,Flying Dog Enamel Pin,https://www.kickstarter.com/projects/923634927/flying-dog-enamel-pin
97033,love-yarn-help-round-mountain-fibers-build-a-new-s,Love Yarn? Help Round Mountain Fibers Build a New Studio!,https://www.kickstarter.com/projects/837460706/love-yarn-help-round-mountain-fibers-build-a-new-s
97035,flower-dog-pin-set,Flower Dog Pin Set,https://www.kickstarter.com/projects/871625854/flower-dog-pin-set
97037,happiness-is-dog-shaped-book,Happiness is Dog Shaped Book,https://www.kickstarter.com/projects/1452905479/happiness-is-dog-shaped-book
97038,operation-rescue-app-europe,Operation Rescue App - Europe,https://www.kickstarter.com/projects/79853007/operation-rescue-app-europe
97039,vocabulary-maps-workbook,Vocabulary Maps Workbook,https://www.kickstarter.com/projects/947034083/vocabulary-maps-workbook
97040,dingo-dog-brewing-company-saving-lives-one-beer-at,"Dingo Dog Brewing Company: Saving Lives, One Beer at a Time",https://www.kickstarter.com/projects/612446687/dingo-dog-brewing-company-saving-lives-one-beer-at
97049,hagic-smartwatch-your-time-your-style-your-hagic,Hagic: The only stylish smart watch can last up to 15 days (Suspended),https://www.kickstarter.com/projects/463444170/hagic-smartwatch-your-time-your-style-your-hagic
97054,heartin-unleash-your-pro,HeartIn: Unleash your Pro,https://www.kickstarter.com/projects/1198012552/heartin-unleash-your-pro
97055,stadler-made-outdoor-oven,Städler Made Outdoor Oven,https://www.kickstarter.com/projects/1381475839/stadler-made-outdoor-oven
97058,fyb-london-the-worlds-smartest-handbag,FYB® London | The Worlds SMARTEST Handbag,https://www.kickstarter.com/projects/followyourbliss/fyb-london-the-worlds-smartest-handbag
97059,nodez-the-latest-tech-in-an-affordable-smart-home,NODEZ: The latest tech in an affordable Smart Home solution,https://www.kickstarter.com/projects/nodez/nodez-the-latest-tech-in-an-affordable-smart-home
97069,hand-of-diana-pin,Hand of Diana Pin,https://www.kickstarter.com/projects/354529486/hand-of-diana-pin
97071,wandering-monster-decks-for-5e-and-pathfinder-only,Wandering Monster Decks for 5E and Pathfinder! Only $12!,https://www.kickstarter.com/projects/nordgames/wandering-monster-decks-for-5e-and-pathfinder-only
97084,the-delta-enduring-tarot,THE DELTA ENDURING TAROT,https://www.kickstarter.com/projects/762567073/the-delta-enduring-tarot
97108,astrobase-command-70s-space-station-builder-and-cr,Astrobase Command - 70's Space Station Builder & Crew Sim,https://www.kickstarter.com/projects/astrobasecommand/astrobase-command-70s-space-station-builder-and-cr
97113,fittbo-the-revolutionary-lunchbox,Fittbo - An Innovative Lunchbox,https://www.kickstarter.com/projects/2130147656/fittbo-the-revolutionary-lunchbox
97115,terre-magazine,Terre Magazine,https://www.kickstarter.com/projects/1337446489/terre-magazine
97116,city-hood,City Hood,https://www.kickstarter.com/projects/366150059/city-hood
97117,pause-pod-your-private-pop-up-space-for-relaxation,Pause Pod - Your Private Pop-up Space for Relaxation,https://www.kickstarter.com/projects/egoistemondiale/pause-pod-your-private-pop-up-space-for-relaxation
97128,gyrating-hamsters,Gyrating Hamsters,https://www.kickstarter.com/projects/1939724193/gyrating-hamsters
97135,honeycomb-the-most-fun-electronic-block,HoneyComb: The Most Fun Electronic Block (Canceled),https://www.kickstarter.com/projects/1468464826/honeycomb-the-most-fun-electronic-block
97138,daimyos-fall-a-treasure-hunting-deckbuilding-game,Daimyo's Fall - A Treasure Hunting Deckbuilding Game,https://www.kickstarter.com/projects/989040717/daimyos-fall-a-treasure-hunting-deckbuilding-game
97143,carthage-easy-to-learn-easy-to-die,CARTHAGE - Easy to Learn... Easy to Die!,https://www.kickstarter.com/projects/sascreative/carthage-easy-to-learn-easy-to-die
97161,ori-kit-replace-your-old-kitchen-tools-with-a-simp,Ori-Kit | The Ultimate Small-Space Kitchen Solution,https://www.kickstarter.com/projects/1765747315/ori-kit-replace-your-old-kitchen-tools-with-a-simp
97165,lets-bring-visual-novel-hoshizora-no-memoria-to-th,Let's bring Visual Novel Hoshizora No Memoria to the West!,https://www.kickstarter.com/projects/sekaiproject/lets-bring-visual-novel-hoshizora-no-memoria-to-th
